student_id,program,education_level,academic_year,place_type,course,absence_status,discipline,module,exam_type,grade_10,difficulty_avg_score,std_deviation,students_responsed_ratio,exam_type_prev,grade_prev,avg_grade_prev,min_prev,max_prev,target_grade,target_type
48,Прикладной анализ данных и искусственный интеллект,Бакалавриат,2023,По межправительственным соглашениям,3,\N,Математический анализ 1,2,Пересдача с комиссией,5,,,,Пересдача,3.0,5.666666666666667,0.0,10.0,2.0,Первая сдача
48,Прикладной анализ данных и искусственный интеллект,Бакалавриат,2023,По межправительственным соглашениям,3,\N,Алгоритмы и структуры данных,4,Первая сдача,5,,,,Первая сдача,6.0,5.785714285714286,0.0,10.0,6.0,Первая сдача
48,Прикладной анализ данных и искусственный интеллект,Бакалавриат,2023,По межправительственным соглашениям,3,\N,Дискретная математика,4,Первая сдача,5,,,,Пересдача,6.0,5.764705882352941,0.0,10.0,6.0,Первая сдача
48,Прикладной анализ данных и искусственный интеллект,Бакалавриат,2023,По межправительственным соглашениям,3,\N,Линейная алгебра и геометрия,4,Первая сдача,0,,,,,,5.894736842105263,0.0,10.0,0.0,Пересдача
48,Прикладной анализ данных и искусственный интеллект,Бакалавриат,2023,По межправительственным соглашениям,3,\N,Математический анализ 1,4,Первая сдача,2,,,,Пересдача с комиссией,5.0,5.6,0.0,10.0,3.0,Пересдача
48,Прикладной анализ данных и искусственный интеллект,Бакалавриат,2023,По межправительственным соглашениям,3,\N,Линейная алгебра и геометрия,4,Пересдача,0,,,,Первая сдача,0.0,5.428571428571429,0.0,10.0,4.0,Пересдача с комиссией
48,Прикладной анализ данных и искусственный интеллект,Бакалавриат,2023,По межправительственным соглашениям,3,\N,Математический анализ 1,4,Пересдача,3,,,,Первая сдача,2.0,5.181818181818182,0.0,10.0,4.0,Пересдача с комиссией
48,Прикладной анализ данных и искусственный интеллект,Бакалавриат,2024,По межправительственным соглашениям,3,\N,Дискретная математика,1,Первая сдача,6,,,,Первая сдача,5.0,5.0,0.0,10.0,6.0,Первая сдача
48,Прикладной анализ данных и искусственный интеллект,Бакалавриат,2024,По межправительственным соглашениям,3,\N,Дискретная математика,2,Первая сдача,6,,,,Первая сдача,6.0,5.178571428571429,0.0,10.0,6.0,Первая сдача
48,Прикладной анализ данных и искусственный интеллект,Бакалавриат,2024,По межправительственным соглашениям,3,\N,Основы машинного обучения,3,Первая сдача,8,,,,,,5.40625,0.0,10.0,7.0,Первая сдача
49,Прикладной анализ данных и искусственный интеллект,Бакалавриат,2023,Бюджетные,3,\N,Дискретная математика,1,Первая сдача,9,,,,,,9.0,9.0,9.0,7.0,Первая сдача
49,Прикладной анализ данных и искусственный интеллект,Бакалавриат,2023,Бюджетные,3,\N,Алгоритмы и структуры данных,2,Первая сдача,8,,,,,,8.75,7.0,10.0,5.0,Первая сдача
49,Прикладной анализ данных и искусственный интеллект,Бакалавриат,2023,Бюджетные,3,\N,Дискретная математика,2,Первая сдача,7,,,,Первая сдача,9.0,8.5,7.0,10.0,7.0,Первая сдача
49,Прикладной анализ данных и искусственный интеллект,Бакалавриат,2023,Бюджетные,3,\N,Математический анализ 1,2,Первая сдача,7,,,,,,8.285714285714286,7.0,10.0,6.0,Первая сдача
49,Прикладной анализ данных и искусственный интеллект,Бакалавриат,2023,Бюджетные,3,\N,Язык программирования C++,2,Первая сдача,3,,,,,,8.0,7.0,10.0,5.0,Пересдача
49,Прикладной анализ данных и искусственный интеллект,Бакалавриат,2023,Бюджетные,3,\N,Алгоритмы и структуры данных,4,Первая сдача,5,,,,Первая сдача,8.0,7.083333333333333,3.0,10.0,6.0,Первая сдача
49,Прикладной анализ данных и искусственный интеллект,Бакалавриат,2023,Бюджетные,3,\N,Дискретная математика,4,Первая сдача,7,,,,Первая сдача,7.0,6.8125,3.0,10.0,8.0,Первая сдача
49,Прикладной анализ данных и искусственный интеллект,Бакалавриат,2024,Бюджетные,3,\N,Дискретная математика,1,Первая сдача,8,,,,Первая сдача,7.0,6.95,3.0,10.0,5.0,Первая сдача
49,Прикладной анализ данных и искусственный интеллект,Бакалавриат,2024,Бюджетные,3,\N,Дискретная математика,2,Первая сдача,5,,,,Первая сдача,8.0,7.0,3.0,10.0,7.0,Первая сдача
49,Прикладной анализ данных и искусственный интеллект,Бакалавриат,2024,Бюджетные,3,\N,Основы машинного обучения,3,Первая сдача,7,,,,,,7.037037037037037,3.0,10.0,8.0,Первая сдача
50,Прикладной анализ данных и искусственный интеллект,Бакалавриат,2023,Бюджетные,3,\N,Дискретная математика,1,Первая сдача,7,,,,,,7.0,7.0,7.0,7.0,Первая сдача
50,Прикладной анализ данных и искусственный интеллект,Бакалавриат,2023,Бюджетные,3,valid,Алгебра,2,Первая сдача,0,,,,,,8.0,7.0,10.0,6.0,Пересдача по уважительной причине
50,Прикладной анализ данных и искусственный интеллект,Бакалавриат,2023,Бюджетные,3,\N,Алгоритмы и структуры данных,2,Первая сдача,8,,,,,,6.0,0.0,10.0,7.0,Первая сдача
50,Прикладной анализ данных и искусственный интеллект,Бакалавриат,2023,Бюджетные,3,\N,Дискретная математика,2,Первая сдача,7,,,,Первая сдача,7.0,6.666666666666667,0.0,10.0,7.0,Первая сдача
50,Прикладной анализ данных и искусственный интеллект,Бакалавриат,2023,Бюджетные,3,\N,Математический анализ 1,2,Первая сдача,4,,,,,,6.714285714285714,0.0,10.0,5.0,Первая сдача
50,Прикладной анализ данных и искусственный интеллект,Бакалавриат,2023,Бюджетные,3,\N,Алгоритмы и структуры данных,4,Первая сдача,7,,,,Первая сдача,8.0,6.666666666666667,0.0,10.0,10.0,Первая сдача
50,Прикладной анализ данных и искусственный интеллект,Бакалавриат,2023,Бюджетные,3,\N,Дискретная математика,4,Первая сдача,7,,,,Первая сдача,7.0,7.066666666666666,0.0,10.0,7.0,Первая сдача
50,Прикладной анализ данных и искусственный интеллект,Бакалавриат,2023,Бюджетные,3,\N,Линейная алгебра и геометрия,4,Первая сдача,0,,,,,,7.117647058823529,0.0,10.0,5.0,Пересдача
50,Прикладной анализ данных и искусственный интеллект,Бакалавриат,2024,Бюджетные,3,\N,Дискретная математика,1,Первая сдача,7,,,,Первая сдача,7.0,6.55,0.0,10.0,6.0,Первая сдача
50,Прикладной анализ данных и искусственный интеллект,Бакалавриат,2024,Бюджетные,3,\N,Дискретная математика,2,Первая сдача,6,,,,Первая сдача,7.0,6.608695652173913,0.0,10.0,6.0,Первая сдача
50,Прикладной анализ данных и искусственный интеллект,Бакалавриат,2024,Бюджетные,3,valid,Математический анализ 2,2,Первая сдача,3,,,,,,6.68,0.0,10.0,6.0,Пересдача по уважительной причине
50,Прикладной анализ данных и искусственный интеллект,Бакалавриат,2024,Бюджетные,3,\N,Основы машинного обучения,3,Первая сдача,8,,,,,,6.464285714285714,0.0,10.0,5.0,Первая сдача
50,Прикладной анализ данных и искусственный интеллект,Бакалавриат,2024,Бюджетные,3,valid,Теория вероятностей и математическая статистика,4,Первая сдача,3,,,,,,6.470588235294118,0.0,10.0,3.0,Пересдача
51,Прикладной анализ данных и искусственный интеллект,Бакалавриат,2023,Бюджетные,3,\N,Дискретная математика,1,Первая сдача,9,,,,,,9.0,9.0,9.0,8.0,Первая сдача
51,Прикладной анализ данных и искусственный интеллект,Бакалавриат,2023,Бюджетные,3,\N,Алгоритмы и структуры данных,2,Первая сдача,9,,,,,,8.75,7.0,10.0,7.0,Первая сдача
51,Прикладной анализ данных и искусственный интеллект,Бакалавриат,2023,Бюджетные,3,\N,Дискретная математика,2,Первая сдача,8,,,,Первая сдача,9.0,8.5,7.0,10.0,5.0,Первая сдача
51,Прикладной анализ данных и искусственный интеллект,Бакалавриат,2023,Бюджетные,3,\N,Математический анализ 1,2,Первая сдача,6,,,,,,8.428571428571429,7.0,10.0,5.0,Первая сдача
51,Прикладной анализ данных и искусственный интеллект,Бакалавриат,2023,Бюджетные,3,\N,Алгоритмы и структуры данных,4,Первая сдача,7,,,,Первая сдача,9.0,7.545454545454546,5.0,10.0,8.0,Первая сдача
51,Прикладной анализ данных и искусственный интеллект,Бакалавриат,2023,Бюджетные,3,\N,Дискретная математика,4,Первая сдача,5,,,,Первая сдача,8.0,7.428571428571429,5.0,10.0,9.0,Первая сдача
51,Прикладной анализ данных и искусственный интеллект,Бакалавриат,2024,Бюджетные,3,\N,Дискретная математика,1,Первая сдача,9,,,,Первая сдача,5.0,7.0,5.0,10.0,7.0,Первая сдача
51,Прикладной анализ данных и искусственный интеллект,Бакалавриат,2024,Бюджетные,3,\N,Дискретная математика,2,Первая сдача,7,,,,Первая сдача,9.0,7.095238095238095,5.0,10.0,7.0,Первая сдача
51,Прикладной анализ данных и искусственный интеллект,Бакалавриат,2024,Бюджетные,3,\N,Основы машинного обучения,3,Первая сдача,6,,,,,,7.12,5.0,10.0,7.0,Первая сдача
52,Прикладная математика и информатика,Бакалавриат,2023,Бюджетные,3,\N,Дискретная математика,1,Первая сдача,5,,,,,,8.0,8.0,8.0,7.0,Первая сдача
52,Прикладная математика и информатика,Бакалавриат,2023,Бюджетные,3,invalid,Алгебра,2,Первая сдача,0,,,,,,6.5,5.0,8.0,0.0,Пересдача
52,Прикладная математика и информатика,Бакалавриат,2023,Бюджетные,3,\N,Алгоритмы и структуры данных,2,Первая сдача,6,,,,,,4.333333333333333,0.0,8.0,5.0,Первая сдача
52,Прикладная математика и информатика,Бакалавриат,2023,Бюджетные,3,\N,Дискретная математика,2,Первая сдача,7,,,,Первая сдача,5.0,5.0,0.0,8.0,6.0,Первая сдача
52,Прикладная математика и информатика,Бакалавриат,2023,Бюджетные,3,\N,Математический анализ 1,2,Первая сдача,5,,,,,,5.333333333333333,0.0,8.0,1.0,Первая сдача
52,Прикладная математика и информатика,Бакалавриат,2023,Бюджетные,3,\N,Основы и методология программирования,2,Первая сдача,6,,,,,,5.285714285714286,0.0,8.0,8.0,Первая сдача
52,Прикладная математика и информатика,Бакалавриат,2023,Бюджетные,3,\N,Язык программирования C++,2,Первая сдача,7,,,,,,5.777777777777778,0.0,9.0,6.0,Первая сдача
52,Прикладная математика и информатика,Бакалавриат,2023,Бюджетные,3,invalid,Алгебра,2,Пересдача,0,,,,Первая сдача,0.0,5.9,0.0,9.0,5.0,Пересдача с комиссией
52,Прикладная математика и информатика,Бакалавриат,2023,Бюджетные,3,\N,Алгоритмы и структуры данных,4,Первая сдача,5,,,,Первая сдача,6.0,5.642857142857143,0.0,9.0,4.0,Первая сдача
52,Прикладная математика и информатика,Бакалавриат,2023,Бюджетные,3,\N,Дискретная математика,4,Первая сдача,6,,,,Первая сдача,7.0,5.5,0.0,9.0,6.0,Первая сдача
52,Прикладная математика и информатика,Бакалавриат,2023,Бюджетные,3,\N,Математический анализ 1,4,Первая сдача,1,,,,Первая сдача,5.0,5.7368421052631575,0.0,10.0,3.0,Пересдача
52,Прикладная математика и информатика,Бакалавриат,2023,Бюджетные,3,\N,Математический анализ 1,4,Пересдача,3,,,,Первая сдача,1.0,5.523809523809524,0.0,10.0,4.0,Пересдача с комиссией
52,Прикладная математика и информатика,Бакалавриат,2024,Бюджетные,3,\N,Алгоритмы и структуры данных,2,Первая сдача,4,,,,Первая сдача,5.0,5.375,0.0,10.0,6.0,Первая сдача
52,Прикладная математика и информатика,Бакалавриат,2024,Бюджетные,3,\N,Дискретная математика,2,Первая сдача,6,,,,Первая сдача,6.0,5.296296296296297,0.0,10.0,5.0,Первая сдача
52,Прикладная математика и информатика,Бакалавриат,2024,Бюджетные,3,\N,Математический анализ 2,2,Первая сдача,3,,,,,,5.321428571428571,0.0,10.0,5.0,Пересдача
52,Прикладная математика и информатика,Бакалавриат,2024,Бюджетные,3,\N,Язык программирования Java,3,Первая сдача,7,,,,,,5.242424242424242,0.0,10.0,7.0,Первая сдача
53,Прикладная математика и информатика,Бакалавриат,2023,Бюджетные,3,\N,Дискретная математика,1,Первая сдача,8,,,,,,7.0,7.0,7.0,7.0,Первая сдача
53,Прикладная математика и информатика,Бакалавриат,2023,Бюджетные,3,\N,Алгоритмы и структуры данных,2,Первая сдача,6,,,,,,7.333333333333333,7.0,8.0,4.0,Первая сдача
53,Прикладная математика и информатика,Бакалавриат,2023,Бюджетные,3,\N,Дискретная математика,2,Первая сдача,7,,,,Первая сдача,8.0,7.0,6.0,8.0,6.0,Первая сдача
53,Прикладная математика и информатика,Бакалавриат,2023,Бюджетные,3,valid,Математический анализ 1,2,Первая сдача,0,,,,,,7.0,6.0,8.0,7.0,Пересдача по уважительной причине
53,Прикладная математика и информатика,Бакалавриат,2023,Бюджетные,3,\N,Основы и методология программирования,2,Первая сдача,7,,,,,,5.833333333333333,0.0,8.0,9.0,Первая сдача
53,Прикладная математика и информатика,Бакалавриат,2023,Бюджетные,3,\N,Язык программирования C++,2,Первая сдача,6,,,,,,6.25,0.0,8.0,6.0,Первая сдача
53,Прикладная математика и информатика,Бакалавриат,2023,Бюджетные,3,\N,Математический анализ 1,2,Пересдача по уважительной причине,7,,,,Первая сдача,0.0,6.222222222222222,0.0,8.0,5.0,Первая сдача
53,Прикладная математика и информатика,Бакалавриат,2023,Бюджетные,3,\N,Алгоритмы и структуры данных,4,Первая сдача,4,,,,Первая сдача,6.0,6.666666666666667,0.0,9.0,6.0,Первая сдача
53,Прикладная математика и информатика,Бакалавриат,2023,Бюджетные,3,\N,Дискретная математика,4,Первая сдача,6,,,,Первая сдача,7.0,6.428571428571429,0.0,9.0,7.0,Первая сдача
53,Прикладная математика и информатика,Бакалавриат,2024,Бюджетные,3,\N,Алгоритмы и структуры данных,2,Первая сдача,6,,,,Первая сдача,4.0,6.3,0.0,9.0,5.0,Первая сдача
53,Прикладная математика и информатика,Бакалавриат,2024,Бюджетные,3,\N,Дискретная математика,2,Первая сдача,7,,,,Первая сдача,6.0,6.083333333333333,0.0,9.0,7.0,Первая сдача
53,Прикладная математика и информатика,Бакалавриат,2024,Бюджетные,3,\N,Язык программирования Java,3,Первая сдача,7,,,,,,6.142857142857143,0.0,9.0,9.0,Первая сдача
54,Физика,Бакалавриат,2023,Коммерческие за счет средств вуза,3,\N,Механика,1,Первая сдача,5,,,,,,9.0,9.0,9.0,4.0,Первая сдача
54,Физика,Бакалавриат,2023,Коммерческие за счет средств вуза,3,invalid,Математический анализ 1,2,Первая сдача,0,,,,,,7.666666666666667,5.0,9.0,5.0,Пересдача
54,Физика,Бакалавриат,2023,Коммерческие за счет средств вуза,3,\N,Математический анализ 1,2,Пересдача,5,,,,Первая сдача,0.0,5.666666666666667,0.0,9.0,0.0,Первая сдача
54,Физика,Бакалавриат,2023,Коммерческие за счет средств вуза,3,\N,Линейная алгебра,3,Первая сдача,6,,,,,,5.571428571428571,0.0,9.0,6.0,Первая сдача
54,Физика,Бакалавриат,2023,Коммерческие за счет средств вуза,3,\N,Электричество и магнетизм,3,Первая сдача,5,,,,,,5.777777777777778,0.0,9.0,5.0,Первая сдача
54,Физика,Бакалавриат,2023,Коммерческие за счет средств вуза,3,\N,Python для анализа данных,4,Первая сдача,5,,,,,,5.7,0.0,9.0,6.0,Первая сдача
54,Физика,Бакалавриат,2023,Коммерческие за счет средств вуза,3,\N,Линейная алгебра,4,Первая сдача,6,,,,Первая сдача,6.0,5.6,0.0,9.0,6.0,Первая сдача
54,Физика,Бакалавриат,2023,Коммерческие за счет средств вуза,3,invalid,Математический анализ 1,4,Первая сдача,0,,,,Пересдача,5.0,5.625,0.0,9.0,3.0,Пересдача
54,Физика,Бакалавриат,2023,Коммерческие за счет средств вуза,3,\N,Математический анализ 1,4,Пересдача,3,,,,Первая сдача,0.0,5.315789473684211,0.0,9.0,4.0,Пересдача с комиссией
54,Физика,Бакалавриат,2024,Коммерческие за счет средств вуза,3,\N,Линейная алгебра,1,Первая сдача,6,,,,Первая сдача,6.0,5.142857142857143,0.0,9.0,4.0,Первая сдача
54,Физика,Бакалавриат,2024,Коммерческие за счет средств вуза,3,\N,Математический анализ 2,1,Первая сдача,3,,,,,,5.181818181818182,0.0,9.0,4.0,Пересдача
54,Физика,Бакалавриат,2024,Коммерческие за счет средств вуза,3,\N,Термодинамика и молекулярная физика,1,Первая сдача,6,,,,,,5.086956521739131,0.0,9.0,0.0,Первая сдача
54,Физика,Бакалавриат,2024,Коммерческие за счет средств вуза,3,\N,Термодинамика и молекулярная физика,2,Первая сдача,0,,,,Первая сдача,6.0,5.344827586206897,0.0,9.0,6.0,Пересдача
54,Физика,Бакалавриат,2024,Коммерческие за счет средств вуза,3,\N,Математическая физика,3,Первая сдача,0,,,,,,5.193548387096774,0.0,9.0,0.0,Первая сдача
54,Физика,Бакалавриат,2024,Коммерческие за счет средств вуза,3,\N,Математическая физика,3,Первая сдача,0,,,,Первая сдача,0.0,5.03125,0.0,9.0,5.0,Пересдача
54,Физика,Бакалавриат,2024,Коммерческие за счет средств вуза,3,\N,Оптика,3,Первая сдача,0,,,,,,4.878787878787879,0.0,9.0,6.0,Пересдача
54,Физика,Бакалавриат,2024,Коммерческие за счет средств вуза,3,\N,Математическая физика,3,Пересдача,5,,,,Первая сдача,0.0,4.735294117647059,0.0,9.0,8.0,Первая сдача
54,Физика,Бакалавриат,2024,Коммерческие за счет средств вуза,3,\N,Оптика,3,Пересдача,6,,,,Первая сдача,0.0,4.742857142857143,0.0,9.0,0.0,Первая сдача
54,Физика,Бакалавриат,2024,Коммерческие за счет средств вуза,3,invalid,Оптика,4,Первая сдача,0,,,,Пересдача,6.0,4.864864864864865,0.0,9.0,7.0,Пересдача
55,Физика,Бакалавриат,2023,Бюджетные,3,\N,Механика,1,Первая сдача,4,,,,,,8.0,8.0,8.0,5.0,Первая сдача
55,Физика,Бакалавриат,2023,Бюджетные,3,\N,Математический анализ 1,2,Первая сдача,2,,,,,,7.25,4.0,9.0,0.0,Пересдача
55,Физика,Бакалавриат,2023,Бюджетные,3,\N,Математический анализ 1,2,Пересдача,0,,,,Первая сдача,2.0,5.857142857142857,2.0,9.0,5.0,Пересдача с комиссией
55,Физика,Бакалавриат,2023,Бюджетные,3,\N,Математический анализ 1,2,Пересдача с комиссией,5,,,,Пересдача,0.0,5.125,0.0,9.0,5.0,Первая сдача
55,Физика,Бакалавриат,2023,Бюджетные,3,\N,Линейная алгебра,3,Первая сдача,4,,,,,,5.111111111111111,0.0,9.0,5.0,Первая сдача
55,Физика,Бакалавриат,2023,Бюджетные,3,\N,Электричество и магнетизм,3,Первая сдача,7,,,,,,5.181818181818182,0.0,9.0,7.0,Первая сдача
55,Физика,Бакалавриат,2023,Бюджетные,3,\N,Python для анализа данных,4,Первая сдача,5,,,,,,5.333333333333333,0.0,9.0,6.0,Первая сдача
55,Физика,Бакалавриат,2023,Бюджетные,3,\N,Линейная алгебра,4,Первая сдача,5,,,,Первая сдача,4.0,5.411764705882353,0.0,9.0,5.0,Первая сдача
55,Физика,Бакалавриат,2024,Бюджетные,3,\N,Линейная алгебра,1,Первая сдача,5,,,,Первая сдача,5.0,5.476190476190476,0.0,9.0,4.0,Первая сдача
55,Физика,Бакалавриат,2024,Бюджетные,3,\N,Термодинамика и молекулярная физика,1,Первая сдача,5,,,,,,5.391304347826087,0.0,9.0,6.0,Первая сдача
55,Физика,Бакалавриат,2024,Бюджетные,3,\N,Математическая физика,3,Первая сдача,6,,,,,,5.620689655172414,0.0,9.0,6.0,Первая сдача
55,Физика,Бакалавриат,2024,Бюджетные,3,\N,Математическая физика,3,Первая сдача,6,,,,Первая сдача,6.0,5.633333333333334,0.0,9.0,6.0,Первая сдача
55,Физика,Бакалавриат,2024,Бюджетные,3,\N,Оптика,3,Первая сдача,7,,,,,,5.645161290322581,0.0,9.0,7.0,Первая сдача
56,Физика,Бакалавриат,2023,Бюджетные,3,\N,Механика,1,Первая сдача,5,,,,,,8.0,8.0,8.0,4.0,Первая сдача
56,Физика,Бакалавриат,2023,Бюджетные,3,\N,Математический анализ 1,2,Первая сдача,3,,,,,,7.5,5.0,9.0,4.0,Пересдача
56,Физика,Бакалавриат,2023,Бюджетные,3,\N,Математический анализ 1,2,Пересдача,4,,,,Первая сдача,3.0,5.857142857142857,3.0,9.0,2.0,Первая сдача
56,Физика,Бакалавриат,2023,Бюджетные,3,\N,Линейная алгебра,3,Первая сдача,4,,,,,,5.625,3.0,9.0,4.0,Первая сдача
56,Физика,Бакалавриат,2023,Бюджетные,3,\N,Независимый экзамен по цифровой грамотности,3,Первая сдача,3,,,,,,5.444444444444445,3.0,9.0,8.0,Пересдача
56,Физика,Бакалавриат,2023,Бюджетные,3,\N,Электричество и магнетизм,3,Первая сдача,6,,,,,,5.2,3.0,9.0,6.0,Первая сдача
56,Физика,Бакалавриат,2023,Бюджетные,3,\N,Линейная алгебра,4,Первая сдача,4,,,,Первая сдача,4.0,5.6875,3.0,9.0,5.0,Первая сдача
56,Физика,Бакалавриат,2023,Бюджетные,3,\N,Математический анализ 1,4,Первая сдача,2,,,,Пересдача,4.0,5.588235294117647,3.0,9.0,3.0,Пересдача
56,Физика,Бакалавриат,2023,Бюджетные,3,\N,Математический анализ 1,4,Пересдача,3,,,,Первая сдача,2.0,5.45,2.0,9.0,4.0,Пересдача с комиссией
56,Физика,Бакалавриат,2024,Бюджетные,3,\N,Линейная алгебра,1,Первая сдача,5,,,,Первая сдача,4.0,5.2727272727272725,2.0,9.0,5.0,Первая сдача
56,Физика,Бакалавриат,2024,Бюджетные,3,\N,Термодинамика и молекулярная физика,1,Первая сдача,8,,,,,,5.375,2.0,9.0,8.0,Первая сдача
56,Физика,Бакалавриат,2024,Бюджетные,3,\N,Математическая физика,3,Первая сдача,8,,,,,,5.766666666666667,2.0,9.0,8.0,Первая сдача
56,Физика,Бакалавриат,2024,Бюджетные,3,\N,Математическая физика,3,Первая сдача,8,,,,Первая сдача,8.0,5.838709677419355,2.0,9.0,8.0,Первая сдача
56,Физика,Бакалавриат,2024,Бюджетные,3,\N,Оптика,3,Первая сдача,7,,,,,,5.90625,2.0,9.0,8.0,Первая сдача
57,UX-аналитика и проектирование информационных систем,Магистратура,2023,Бюджетные,2,\N,Человеко-ориентированный дизайн и прототипирование,2,Первая сдача,10,,,,,,8.666666666666666,8.0,9.0,9.0,Первая сдача
58,UX-аналитика и проектирование информационных систем,Магистратура,2023,Коммерческие за счет средств вуза,2,\N,Человеко-ориентированный дизайн и прототипирование,2,Первая сдача,7,,,,,,7.5,7.0,8.0,8.0,Первая сдача
58,UX-аналитика и проектирование информационных систем,Магистратура,2024,Коммерческие за счет средств вуза,2,invalid,Инженерия требований,1,Первая сдача,0,,,,,,7.75,6.0,10.0,8.0,Пересдача
58,UX-аналитика и проектирование информационных систем,Магистратура,2024,Коммерческие за счет средств вуза,2,\N,Инженерия требований,1,Пересдача,8,,,,Первая сдача,0.0,6.6,0.0,10.0,8.0,Первая сдача
59,UX-аналитика и проектирование информационных систем,Магистратура,2023,Коммерческие за счет средств вуза,2,\N,Человеко-ориентированный дизайн и прототипирование,2,Первая сдача,9,,,,,,7.666666666666667,6.0,9.0,8.0,Первая сдача
59,UX-аналитика и проектирование информационных систем,Магистратура,2024,Коммерческие за счет средств вуза,2,invalid,Системный анализ и проектирование сложных систем,1,Первая сдача,0,,,,,,8.333333333333334,6.0,10.0,6.0,Пересдача
60,"Компьютерные технологии, системы и сети",Бакалавриат,2024,Коммерческие за счет средств вуза,2,\N,Языки программирования,1,Первая сдача,6,,,,,,8.5,8.0,9.0,5.0,Первая сдача
60,"Компьютерные технологии, системы и сети",Бакалавриат,2024,Коммерческие за счет средств вуза,2,\N,Алгоритмы и структуры данных,2,Первая сдача,6,,,,,,7.666666666666667,6.0,9.0,7.0,Первая сдача
60,"Компьютерные технологии, системы и сети",Бакалавриат,2024,Коммерческие за счет средств вуза,2,\N,Дискретная математика,2,Первая сдача,10,,,,,,7.25,6.0,9.0,9.0,Первая сдача
60,"Компьютерные технологии, системы и сети",Бакалавриат,2024,Коммерческие за счет средств вуза,2,\N,История России,2,Первая сдача,7,,,,,,7.666666666666667,6.0,10.0,8.0,Первая сдача
60,"Компьютерные технологии, системы и сети",Бакалавриат,2024,Коммерческие за счет средств вуза,2,\N,Математический анализ,2,Первая сдача,6,,,,,,7.571428571428571,6.0,10.0,6.0,Первая сдача
60,"Компьютерные технологии, системы и сети",Бакалавриат,2024,Коммерческие за счет средств вуза,2,\N,Независимый экзамен по цифровой грамотности,3,Первая сдача,7,,,,,,7.111111111111111,5.0,10.0,7.0,Первая сдача
60,"Компьютерные технологии, системы и сети",Бакалавриат,2024,Коммерческие за счет средств вуза,2,\N,Независимый экзамен по цифровой грамотности,3,Первая сдача,7,,,,Первая сдача,7.0,7.1,5.0,10.0,7.0,Первая сдача
60,"Компьютерные технологии, системы и сети",Бакалавриат,2024,Коммерческие за счет средств вуза,2,\N,Физика,3,Первая сдача,7,,,,,,7.083333333333333,5.0,10.0,5.0,Первая сдача
61,"Компьютерные технологии, системы и сети",Бакалавриат,2024,Коммерческие за счет средств вуза,2,\N,Языки программирования,1,Первая сдача,4,,,,,,8.0,8.0,8.0,5.0,Первая сдача
61,"Компьютерные технологии, системы и сети",Бакалавриат,2024,Коммерческие за счет средств вуза,2,\N,Алгоритмы и структуры данных,2,Первая сдача,7,,,,,,6.666666666666667,4.0,8.0,6.0,Первая сдача
61,"Компьютерные технологии, системы и сети",Бакалавриат,2024,Коммерческие за счет средств вуза,2,\N,Дискретная математика,2,Первая сдача,7,,,,,,6.75,4.0,8.0,7.0,Первая сдача
61,"Компьютерные технологии, системы и сети",Бакалавриат,2024,Коммерческие за счет средств вуза,2,\N,История России,2,Первая сдача,8,,,,,,6.666666666666667,4.0,8.0,8.0,Первая сдача
61,"Компьютерные технологии, системы и сети",Бакалавриат,2024,Коммерческие за счет средств вуза,2,\N,Математический анализ,2,Первая сдача,4,,,,,,6.857142857142857,4.0,8.0,2.0,Первая сдача
61,"Компьютерные технологии, системы и сети",Бакалавриат,2024,Коммерческие за счет средств вуза,2,\N,Независимый экзамен по цифровой грамотности,3,Первая сдача,6,,,,,,6.333333333333333,4.0,8.0,6.0,Первая сдача
61,"Компьютерные технологии, системы и сети",Бакалавриат,2024,Коммерческие за счет средств вуза,2,\N,Независимый экзамен по цифровой грамотности,3,Первая сдача,6,,,,Первая сдача,6.0,6.3,4.0,8.0,6.0,Первая сдача
61,"Компьютерные технологии, системы и сети",Бакалавриат,2024,Коммерческие за счет средств вуза,2,\N,Физика,3,Первая сдача,5,,,,,,6.25,4.0,8.0,5.0,Первая сдача
62,"Компьютерные технологии, системы и сети",Бакалавриат,2024,Коммерческие за счет средств вуза,2,\N,Языки программирования,1,Первая сдача,4,,,,,,7.5,6.0,9.0,6.0,Первая сдача
62,"Компьютерные технологии, системы и сети",Бакалавриат,2024,Коммерческие за счет средств вуза,2,\N,Алгоритмы и структуры данных,2,Первая сдача,7,,,,,,6.333333333333333,4.0,9.0,8.0,Первая сдача
62,"Компьютерные технологии, системы и сети",Бакалавриат,2024,Коммерческие за счет средств вуза,2,\N,Дискретная математика,2,Первая сдача,9,,,,,,6.5,4.0,9.0,10.0,Первая сдача
62,"Компьютерные технологии, системы и сети",Бакалавриат,2024,Коммерческие за счет средств вуза,2,\N,История России,2,Первая сдача,9,,,,,,7.166666666666667,4.0,9.0,8.0,Первая сдача
62,"Компьютерные технологии, системы и сети",Бакалавриат,2024,Коммерческие за счет средств вуза,2,\N,Математический анализ,2,Первая сдача,6,,,,,,7.428571428571429,4.0,9.0,7.0,Первая сдача
62,"Компьютерные технологии, системы и сети",Бакалавриат,2024,Коммерческие за счет средств вуза,2,\N,Физика,3,Первая сдача,6,,,,,,7.1,4.0,9.0,5.0,Первая сдача
63,"Компьютерные технологии, системы и сети",Бакалавриат,2024,Коммерческие за счет средств вуза,2,\N,Языки программирования,1,Первая сдача,7,,,,,,8.0,6.0,10.0,5.0,Первая сдача
